acousticness,analysis_url,danceability,duration_ms,energy,spotify_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name,track_name,class
0.325,https://api.spotify.com/v1/audio-analysis/3AOUYGyqGHbLFfqqw0cyzi,0.781,123280,0.407,3AOUYGyqGHbLFfqqw0cyzi,0.0,8,0.153,-9.695,1,0.143,91.046,4,0.314,Julia Wolf,In My Way,6.0
0.325,https://api.spotify.com/v1/audio-analysis/3AOUYGyqGHbLFfqqw0cyzi,0.781,123280,0.407,3AOUYGyqGHbLFfqqw0cyzi,0.0,8,0.153,-9.695,1,0.143,91.046,4,0.314,Julia Wolf,In My Way,9.0
0.636,https://api.spotify.com/v1/audio-analysis/3uJMeNIpKKqUyMNDnk1uUA,0.528,274969,0.43,3uJMeNIpKKqUyMNDnk1uUA,0.000873,0,0.0825,-9.143,1,0.0329,130.068,4,0.193,Lagori,Saiyyan,0.0
0.00107,https://api.spotify.com/v1/audio-analysis/2tGrjlZ3zkEdr1JQVSl6Xf,0.375,162039,0.744,2tGrjlZ3zkEdr1JQVSl6Xf,0.000109,5,0.329,-6.666,0,0.0481,102.718,4,0.687,Brama,Ai tant Montat,10.0
0.0751,https://api.spotify.com/v1/audio-analysis/0B336ZvweEeFkFZwror5qa,0.503,228920,0.548,0B336ZvweEeFkFZwror5qa,0.000234,0,0.145,-7.564,0,0.164,94.036,4,0.441,J Balvin,Otra Noche Sin Ti,9.0
0.00593,https://api.spotify.com/v1/audio-analysis/5lJDgnn9Wq06dBoEdMyXuz,0.341,220404,0.721,5lJDgnn9Wq06dBoEdMyXuz,0.0272,9,0.79,-6.614,0,0.034,115.014,4,0.623,Bored at My Grandmas House,Showers,6.0
0.195,https://api.spotify.com/v1/audio-analysis/7la8N6YLMUDAXl2iAEe9Sy,0.693,197947,0.562,7la8N6YLMUDAXl2iAEe9Sy,0.0,0,0.123,-7.323,1,0.0379,123.979,4,0.183,Sleeping With Sirens,Scene Two - Roger Rabbit,10.0
0.156,https://api.spotify.com/v1/audio-analysis/6sJ5Or0wpf1VBePeKzmDNz,0.882,170653,0.839,6sJ5Or0wpf1VBePeKzmDNz,0.0,4,0.132,-3.193,1,0.082,117.032,4,0.71,Saweetie,Fast (Motion),5.0
0.156,https://api.spotify.com/v1/audio-analysis/6sJ5Or0wpf1VBePeKzmDNz,0.882,170653,0.839,6sJ5Or0wpf1VBePeKzmDNz,0.0,4,0.132,-3.193,1,0.082,117.032,4,0.71,Saweetie,Fast (Motion),9.0
0.156,https://api.spotify.com/v1/audio-analysis/6sJ5Or0wpf1VBePeKzmDNz,0.882,170653,0.839,6sJ5Or0wpf1VBePeKzmDNz,0.0,4,0.132,-3.193,1,0.082,117.032,4,0.71,Saweetie,Fast (Motion),5.0
0.156,https://api.spotify.com/v1/audio-analysis/6sJ5Or0wpf1VBePeKzmDNz,0.882,170653,0.839,6sJ5Or0wpf1VBePeKzmDNz,0.0,4,0.132,-3.193,1,0.082,117.032,4,0.71,Saweetie,Fast (Motion),9.0
0.357,https://api.spotify.com/v1/audio-analysis/5Hu9V9ss0g7CkKQ2CYEsKo,0.537,214573,0.355,5Hu9V9ss0g7CkKQ2CYEsKo,0.0,0,0.132,-11.241,1,0.0363,113.994,4,0.39,David Bowie,Changes - 1999 Remaster,6.0
0.357,https://api.spotify.com/v1/audio-analysis/5Hu9V9ss0g7CkKQ2CYEsKo,0.537,214573,0.355,5Hu9V9ss0g7CkKQ2CYEsKo,0.0,0,0.132,-11.241,1,0.0363,113.994,4,0.39,David Bowie,Changes - 1999 Remaster,1.0
0.357,https://api.spotify.com/v1/audio-analysis/5Hu9V9ss0g7CkKQ2CYEsKo,0.537,214573,0.355,5Hu9V9ss0g7CkKQ2CYEsKo,0.0,0,0.132,-11.241,1,0.0363,113.994,4,0.39,David Bowie,Changes - 1999 Remaster,6.0
0.357,https://api.spotify.com/v1/audio-analysis/5Hu9V9ss0g7CkKQ2CYEsKo,0.537,214573,0.355,5Hu9V9ss0g7CkKQ2CYEsKo,0.0,0,0.132,-11.241,1,0.0363,113.994,4,0.39,David Bowie,Changes - 1999 Remaster,1.0
0.00104,https://api.spotify.com/v1/audio-analysis/5HTIaMyHBHV1mqNq1GJH8A,0.473,219493,0.963,5HTIaMyHBHV1mqNq1GJH8A,0.0,7,0.191,-1.558,1,0.0571,157.929,4,0.739,Black Spiders,Good Times,10.0
0.014,https://api.spotify.com/v1/audio-analysis/4CilIy3dA3P9Tq2NFqKEOX,0.435,228707,0.774,4CilIy3dA3P9Tq2NFqKEOX,0.0,2,0.127,-5.052,1,0.0631,147.466,4,0.448,Armor For Sleep,Car Underwater,10.0
0.0699,https://api.spotify.com/v1/audio-analysis/0XqrIEnDoHvodUzGRmyKYQ,0.898,188963,0.529,0XqrIEnDoHvodUzGRmyKYQ,0.0,9,0.536,-5.428,1,0.2,110.032,4,0.8,Erica Banks,Buss It (feat. Travis Scott),9.0
0.0699,https://api.spotify.com/v1/audio-analysis/0XqrIEnDoHvodUzGRmyKYQ,0.898,188963,0.529,0XqrIEnDoHvodUzGRmyKYQ,0.0,9,0.536,-5.428,1,0.2,110.032,4,0.8,Erica Banks,Buss It (feat. Travis Scott),5.0
0.0699,https://api.spotify.com/v1/audio-analysis/0XqrIEnDoHvodUzGRmyKYQ,0.898,188963,0.529,0XqrIEnDoHvodUzGRmyKYQ,0.0,9,0.536,-5.428,1,0.2,110.032,4,0.8,Erica Banks,Buss It (feat. Travis Scott),9.0
0.0699,https://api.spotify.com/v1/audio-analysis/0XqrIEnDoHvodUzGRmyKYQ,0.898,188963,0.529,0XqrIEnDoHvodUzGRmyKYQ,0.0,9,0.536,-5.428,1,0.2,110.032,4,0.8,Erica Banks,Buss It (feat. Travis Scott),5.0
0.00291,https://api.spotify.com/v1/audio-analysis/0Ox3pTGk5Dg3iN9neOJ8kP,0.615,208533,0.893,0Ox3pTGk5Dg3iN9neOJ8kP,0.00472,5,0.199,-6.139,1,0.102,127.834,4,0.555,Six Feet Under,TNT,8.0
0.0379,https://api.spotify.com/v1/audio-analysis/4JQR6ECVmpRP3ZWicVaPhw,0.393,202148,0.517,4JQR6ECVmpRP3ZWicVaPhw,0.0,1,0.0738,-6.446,1,0.246,70.59,4,0.535,AJ Mitchell,GROWING PAINS,9.0
0.733,https://api.spotify.com/v1/audio-analysis/64Ny7djQ6rNJspquof2KoX,0.494,136027,0.756,64Ny7djQ6rNJspquof2KoX,0.00505,0,0.76,-8.492,1,0.0499,86.895,4,0.949,Elvis Presley,Hound Dog,10.0
1.93e-05,https://api.spotify.com/v1/audio-analysis/5hWrXs5idMNnZMPahmsJCY,0.301,174253,0.932,5hWrXs5idMNnZMPahmsJCY,0.405,2,0.33,-6.21,1,0.141,136.057,4,0.373,Young Guns,Mad World,10.0
0.0146,https://api.spotify.com/v1/audio-analysis/51X5Rk23XIUiUid7GVlQZf,0.591,197783,0.42,51X5Rk23XIUiUid7GVlQZf,0.000121,10,0.101,-6.986,1,0.0317,129.918,4,0.52,Bones Owens,Tell Me,10.0
0.0146,https://api.spotify.com/v1/audio-analysis/51X5Rk23XIUiUid7GVlQZf,0.591,197783,0.42,51X5Rk23XIUiUid7GVlQZf,0.000121,10,0.101,-6.986,1,0.0317,129.918,4,0.52,Bones Owens,Tell Me,2.0
0.0146,https://api.spotify.com/v1/audio-analysis/51X5Rk23XIUiUid7GVlQZf,0.591,197783,0.42,51X5Rk23XIUiUid7GVlQZf,0.000121,10,0.101,-6.986,1,0.0317,129.918,4,0.52,Bones Owens,Tell Me,10.0
0.0146,https://api.spotify.com/v1/audio-analysis/51X5Rk23XIUiUid7GVlQZf,0.591,197783,0.42,51X5Rk23XIUiUid7GVlQZf,0.000121,10,0.101,-6.986,1,0.0317,129.918,4,0.52,Bones Owens,Tell Me,2.0
0.0772,https://api.spotify.com/v1/audio-analysis/3BAZa1WlbTZoWPoKcJRtE2,0.291,126771,0.8,3BAZa1WlbTZoWPoKcJRtE2,0.00177,0,0.0953,-8.02,1,0.0422,174.713,3,0.499,Sonoda,Point of View,6.0
0.00657,https://api.spotify.com/v1/audio-analysis/6Bx2mNH8QzyBo0bFYBId5A,0.287,199747,0.991,6Bx2mNH8QzyBo0bFYBId5A,0.00489,10,0.368,-0.645,0,0.123,159.831,4,0.108,Within Destruction,No Way Out,8.0
3.69e-06,https://api.spotify.com/v1/audio-analysis/5mJGLBNJM0GULqAoL5mb9C,0.262,184040,0.969,5mJGLBNJM0GULqAoL5mb9C,0.00213,4,0.133,-4.675,1,0.0894,158.433,4,0.263,Nirvana,Breed,10.0
0.00304,https://api.spotify.com/v1/audio-analysis/056ZZxbKGneoT6u4vlkMDX,0.581,274000,0.809,056ZZxbKGneoT6u4vlkMDX,6.77e-05,2,0.3,-9.67,1,0.0397,127.991,4,0.19,Danzig,Snakes Of Christ,8.0
0.0473,https://api.spotify.com/v1/audio-analysis/3TMwHtO5c4jlnnFZK8MuBH,0.619,258133,0.629,3TMwHtO5c4jlnnFZK8MuBH,0.227,1,0.314,-4.109,0,0.33,123.003,4,0.262,Boys Noize,& Down,1.0
0.0729,https://api.spotify.com/v1/audio-analysis/7Juq8RQj5P0cexLR6NsFOk,0.5,229360,0.673,7Juq8RQj5P0cexLR6NsFOk,0.0147,10,0.493,-10.292,1,0.0367,149.326,4,0.56,James Blunt,Wisemen - Live in Ireland,9.0
0.0744,https://api.spotify.com/v1/audio-analysis/1uBsu3PbD2909UBIfEMLvK,0.595,222933,0.885,1uBsu3PbD2909UBIfEMLvK,0.534,3,0.0844,-7.688,1,0.0518,137.243,4,0.643,The Rolling Stones,Jumpin' Jack Flash,10.0
0.0861,https://api.spotify.com/v1/audio-analysis/2H2V8zM6H5RUg8dXfIhpNf,0.274,249320,0.567,2H2V8zM6H5RUg8dXfIhpNf,0.0461,7,0.398,-5.98,1,0.0276,144.713,4,0.29,R.E.M.,Country Feedback,10.0
0.00579,https://api.spotify.com/v1/audio-analysis/7Mj7Hz3ephPbLLymXCDxez,0.555,200200,0.681,7Mj7Hz3ephPbLLymXCDxez,0.0433,7,0.0844,-4.386,1,0.0335,126.071,4,0.564,PJ Harvey,Good Fortune,6.0
0.00579,https://api.spotify.com/v1/audio-analysis/7Mj7Hz3ephPbLLymXCDxez,0.555,200200,0.681,7Mj7Hz3ephPbLLymXCDxez,0.0433,7,0.0844,-4.386,1,0.0335,126.071,4,0.564,PJ Harvey,Good Fortune,1.0
0.00579,https://api.spotify.com/v1/audio-analysis/7Mj7Hz3ephPbLLymXCDxez,0.555,200200,0.681,7Mj7Hz3ephPbLLymXCDxez,0.0433,7,0.0844,-4.386,1,0.0335,126.071,4,0.564,PJ Harvey,Good Fortune,6.0
0.00579,https://api.spotify.com/v1/audio-analysis/7Mj7Hz3ephPbLLymXCDxez,0.555,200200,0.681,7Mj7Hz3ephPbLLymXCDxez,0.0433,7,0.0844,-4.386,1,0.0335,126.071,4,0.564,PJ Harvey,Good Fortune,1.0
0.451,https://api.spotify.com/v1/audio-analysis/1HkfaaL3OZI0fyhpAtvQ3z,0.622,183901,0.41,1HkfaaL3OZI0fyhpAtvQ3z,1.86e-05,8,0.191,-14.002,1,0.409,77.426,4,0.472,aroomfullofmirrors,RAWAR,5.0
0.0142,https://api.spotify.com/v1/audio-analysis/6qzA5ZUivvw1FCZJSVYoNE,0.574,136632,0.691,6qzA5ZUivvw1FCZJSVYoNE,0.000431,6,0.169,-7.805,0,0.0336,95.009,4,0.767,Jacob Banks,Parade,10.0
0.0142,https://api.spotify.com/v1/audio-analysis/6qzA5ZUivvw1FCZJSVYoNE,0.574,136632,0.691,6qzA5ZUivvw1FCZJSVYoNE,0.000431,6,0.169,-7.805,0,0.0336,95.009,4,0.767,Jacob Banks,Parade,2.0
0.0142,https://api.spotify.com/v1/audio-analysis/6qzA5ZUivvw1FCZJSVYoNE,0.574,136632,0.691,6qzA5ZUivvw1FCZJSVYoNE,0.000431,6,0.169,-7.805,0,0.0336,95.009,4,0.767,Jacob Banks,Parade,10.0
0.0142,https://api.spotify.com/v1/audio-analysis/6qzA5ZUivvw1FCZJSVYoNE,0.574,136632,0.691,6qzA5ZUivvw1FCZJSVYoNE,0.000431,6,0.169,-7.805,0,0.0336,95.009,4,0.767,Jacob Banks,Parade,2.0
0.00244,https://api.spotify.com/v1/audio-analysis/0uppYCG86ajpV2hSR3dJJ0,0.666,282907,0.936,0uppYCG86ajpV2hSR3dJJ0,0.086,7,0.153,-9.919,1,0.0476,91.577,4,0.776,Red Hot Chili Peppers,Give It Away,10.0
0.00316,https://api.spotify.com/v1/audio-analysis/6z7mOTf4O20AApGsTNn7fC,0.54,151989,0.631,6z7mOTf4O20AApGsTNn7fC,0.0,8,0.104,-4.569,1,0.0336,84.903,4,0.194,MOD SUN,Flames (feat. Avril Lavigne),1.0
0.297,https://api.spotify.com/v1/audio-analysis/4evgHdHMdofFQ9YbpdWq3G,0.778,290013,0.6,4evgHdHMdofFQ9YbpdWq3G,0.0264,7,0.12,-9.764,1,0.031,100.189,4,0.848,Raful Neal,You Been Sweet To Me,2.0
0.202,https://api.spotify.com/v1/audio-analysis/59rdoga3q8OVCR5WnSGVM8,0.716,248977,0.552,59rdoga3q8OVCR5WnSGVM8,0.0,0,0.0942,-6.927,0,0.0863,103.002,4,0.181,Let's Eat Grandma,Hot Pink,6.0
0.0518,https://api.spotify.com/v1/audio-analysis/07qJ3q0PCBU1uVI6sL4JWX,0.568,241333,0.971,07qJ3q0PCBU1uVI6sL4JWX,4.24e-05,7,0.265,-3.478,1,0.0543,139.27,4,0.778,Hot Hot Heat,Middle of Nowhere,10.0
0.0078,https://api.spotify.com/v1/audio-analysis/1EAuRuC7lIgIVLwXaZoHLo,0.357,215912,0.658,1EAuRuC7lIgIVLwXaZoHLo,0.00274,9,0.132,-8.197,1,0.0621,164.221,4,0.227,Jesse Roper,The Hurricane's Eye,10.0
0.00331,https://api.spotify.com/v1/audio-analysis/3R3TxklaHKscK12Xo6ytAQ,0.365,168891,0.893,3R3TxklaHKscK12Xo6ytAQ,8.84e-06,2,0.142,-3.983,0,0.0841,163.39,4,0.612,Joy Room,What's Your Number?,10.0
0.00839,https://api.spotify.com/v1/audio-analysis/6GqqGv8frU7kqzXkm2rewI,0.664,190718,0.828,6GqqGv8frU7kqzXkm2rewI,0.0,0,0.294,-6.053,1,0.0404,103.985,4,0.82,Five Finger Death Punch,A Little Bit Off,10.0
0.0235,https://api.spotify.com/v1/audio-analysis/2S9vwztrbTtQzplp0y2QBQ,0.42,353806,0.876,2S9vwztrbTtQzplp0y2QBQ,0.000146,6,0.157,-5.35,0,0.098,119.091,4,0.117,While She Sleeps,FAKERS PLAGUE,8.0
7.21e-05,https://api.spotify.com/v1/audio-analysis/4Lxn1JlGJwmmXpODrNvPA6,0.585,178667,0.907,4Lxn1JlGJwmmXpODrNvPA6,0.0,1,0.0682,-4.787,1,0.102,92.634,4,0.573,Hatebreed,I Will Be Heard,8.0
0.0696,https://api.spotify.com/v1/audio-analysis/3ZsbSopfR7yCEaj8BCEvLi,0.797,154462,0.713,3ZsbSopfR7yCEaj8BCEvLi,0.0,2,0.0694,-4.384,1,0.279,130.059,4,0.464,Lil Gnar,Missiles (feat. Trippie Redd),5.0
0.387,https://api.spotify.com/v1/audio-analysis/7il399lezGveBfUpkTT4gh,0.537,293168,0.425,7il399lezGveBfUpkTT4gh,0.00299,11,0.101,-9.495,0,0.0381,109.007,4,0.0716,Leprous,Castaway Angels,10.0
0.188,https://api.spotify.com/v1/audio-analysis/5qRS33ZGCIIrbf8tRzpy3a,0.517,258178,0.583,5qRS33ZGCIIrbf8tRzpy3a,0.0106,7,0.234,-6.792,1,0.0299,78.027,4,0.43,"Suhel Rais Khan, Ustad Sultan Khan",Sitar Symphony - Original,0.0
0.000146,https://api.spotify.com/v1/audio-analysis/2h7Wnbn8tuPHVAucvu1U4o,0.442,186933,0.765,2h7Wnbn8tuPHVAucvu1U4o,1.61e-06,5,0.313,-5.63,0,0.255,162.74,5,0.671,Gracious K,Migraine Skank - Main Mix,5.0
5.25e-05,https://api.spotify.com/v1/audio-analysis/2UJ7e55bObCYCqpBkehnsr,0.476,249468,0.971,2UJ7e55bObCYCqpBkehnsr,9.45e-05,4,0.316,-3.797,0,0.0964,140.02,3,0.207,Veil Of Maya,Outsider,8.0
0.0182,https://api.spotify.com/v1/audio-analysis/6TocaY66DG85H8ZQc1QFVU,0.486,203189,0.791,6TocaY66DG85H8ZQc1QFVU,0.013,9,0.181,-5.07,1,0.0398,87.979,4,0.381,My Life As Ali Thomas,Rinn,10.0
9.75e-05,https://api.spotify.com/v1/audio-analysis/6qzKy0MR6hR7tjcw0a66Ct,0.495,185916,0.844,6qzKy0MR6hR7tjcw0a66Ct,0.81,7,0.447,-4.448,1,0.0433,119.958,4,0.46,*repeat repeat,Wind in My Sail,10.0
9.75e-05,https://api.spotify.com/v1/audio-analysis/6qzKy0MR6hR7tjcw0a66Ct,0.495,185916,0.844,6qzKy0MR6hR7tjcw0a66Ct,0.81,7,0.447,-4.448,1,0.0433,119.958,4,0.46,*repeat repeat,Wind in My Sail,1.0
9.75e-05,https://api.spotify.com/v1/audio-analysis/6qzKy0MR6hR7tjcw0a66Ct,0.495,185916,0.844,6qzKy0MR6hR7tjcw0a66Ct,0.81,7,0.447,-4.448,1,0.0433,119.958,4,0.46,*repeat repeat,Wind in My Sail,10.0
9.75e-05,https://api.spotify.com/v1/audio-analysis/6qzKy0MR6hR7tjcw0a66Ct,0.495,185916,0.844,6qzKy0MR6hR7tjcw0a66Ct,0.81,7,0.447,-4.448,1,0.0433,119.958,4,0.46,*repeat repeat,Wind in My Sail,1.0
0.000819,https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb,0.633,323933,0.846,1PhLYngBKbeDtdmDzCg3Pb,0.00139,7,0.0762,-6.347,1,0.0337,89.23,4,0.448,Metallica,Sad But True,10.0
0.000819,https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb,0.633,323933,0.846,1PhLYngBKbeDtdmDzCg3Pb,0.00139,7,0.0762,-6.347,1,0.0337,89.23,4,0.448,Metallica,Sad But True,8.0
0.000819,https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb,0.633,323933,0.846,1PhLYngBKbeDtdmDzCg3Pb,0.00139,7,0.0762,-6.347,1,0.0337,89.23,4,0.448,Metallica,Sad But True,10.0
0.000819,https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb,0.633,323933,0.846,1PhLYngBKbeDtdmDzCg3Pb,0.00139,7,0.0762,-6.347,1,0.0337,89.23,4,0.448,Metallica,Sad But True,8.0
0.0046,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,0.496,185587,0.863,2nLtzopw4rPReszdYBJU6h,0.0,9,0.639,-4.153,1,0.0381,110.018,4,0.243,Linkin Park,Numb,10.0
0.087,https://api.spotify.com/v1/audio-analysis/7tEI0ug1DL0G9Ez8qhnsW4,0.621,153398,0.921,7tEI0ug1DL0G9Ez8qhnsW4,0.53,10,0.232,-6.847,1,0.0418,120.012,4,0.781,vedawave,Rip,6.0
0.275,https://api.spotify.com/v1/audio-analysis/3n8HMjq9XEllt8kyD1JGBy,0.495,183187,0.71,3n8HMjq9XEllt8kyD1JGBy,0.0171,2,0.195,-8.533,1,0.0486,153.617,4,0.495,Ben Miller Band,Big Boy,2.0
0.845,https://api.spotify.com/v1/audio-analysis/0hyceyKQrWmTjhpGYvi4JJ,0.563,212627,0.614,0hyceyKQrWmTjhpGYvi4JJ,0.0,7,0.167,-6.695,0,0.0394,154.797,3,0.962,Geeta Dutt,Thandi Hawa Kali Ghata,3.0
0.323,https://api.spotify.com/v1/audio-analysis/0iUfZP5KOCOEiRLrb4NXVf,0.548,381428,0.682,0iUfZP5KOCOEiRLrb4NXVf,0.00149,4,0.105,-7.105,1,0.0356,107.939,4,0.458,Bruno Pernadas,Theme Vision,6.0
0.002,https://api.spotify.com/v1/audio-analysis/2TjXzbUt5zQ4PpHG0dEaT1,0.593,238133,0.702,2TjXzbUt5zQ4PpHG0dEaT1,8.38e-05,0,0.19,-12.668,1,0.0409,142.006,4,0.901,Squeeze,Pulling Mussels (From The Shell),6.0
0.909,https://api.spotify.com/v1/audio-analysis/0uJr5n9g4Xc7y3bVogQdm9,0.266,59227,0.0128,0uJr5n9g4Xc7y3bVogQdm9,0.922,7,0.131,-24.109,1,0.052,65.694,3,0.0637,Nicholas Britell,Little's Theme,7.0
1.02e-06,https://api.spotify.com/v1/audio-analysis/0tlw6V9Zp4JlgR0euf8IZm,0.116,245461,0.963,0tlw6V9Zp4JlgR0euf8IZm,0.886,7,0.0765,-4.829,1,0.133,91.439,4,0.224,Napalm Death,Contagion,8.0
0.403,https://api.spotify.com/v1/audio-analysis/42GlJIEMtdrRUAL5kjT5wn,0.704,424800,0.516,42GlJIEMtdrRUAL5kjT5wn,0.000118,2,0.122,-8.969,0,0.0418,100.043,4,0.566,Pakshee,Raah Piya,0.0
2.94e-05,https://api.spotify.com/v1/audio-analysis/4bFwNDLo9IeqHQ0iqFEaUA,0.151,202147,0.992,4bFwNDLo9IeqHQ0iqFEaUA,0.827,9,0.183,-4.451,1,0.191,143.467,4,0.068,Nuclear Assault,Sin,8.0
0.861,https://api.spotify.com/v1/audio-analysis/3RF3RaxpSq7k0YCJuBF3xR,0.548,190900,0.161,3RF3RaxpSq7k0YCJuBF3xR,0.000243,2,0.102,-14.991,1,0.0326,80.069,4,0.309,Ailbhe Reddy,Time Difference,6.0
0.0336,https://api.spotify.com/v1/audio-analysis/6jgVOTrTLEaBII7hnaXBpb,0.803,183230,0.545,6jgVOTrTLEaBII7hnaXBpb,0.0,10,0.112,-8.822,1,0.279,144.01,4,0.0993,Kevo Muney,I Got Feelings,5.0
0.566,https://api.spotify.com/v1/audio-analysis/2SpEHTbUuebeLkgs9QB7Ue,0.674,161533,0.537,2SpEHTbUuebeLkgs9QB7Ue,0.0,1,0.131,-10.971,0,0.0363,110.578,4,0.809,Dolly Parton,Jolene,4.0
0.936,https://api.spotify.com/v1/audio-analysis/5gvPQHCaeoHCG7pKse1VqO,0.479,310450,0.115,5gvPQHCaeoHCG7pKse1VqO,0.756,4,0.152,-20.306,0,0.0343,116.047,4,0.115,The Collective,The ballad of sad young men,7.0
0.41,https://api.spotify.com/v1/audio-analysis/1w71h6eobCAQLs5unmiUMn,0.875,174557,0.661,1w71h6eobCAQLs5unmiUMn,0.0,3,0.0889,-6.71,0,0.259,141.894,4,0.739,M24,High Right Now,5.0
0.00888,https://api.spotify.com/v1/audio-analysis/37g06WD4w62ipxpBIbQN16,0.559,256187,0.552,37g06WD4w62ipxpBIbQN16,0.367,7,0.0725,-8.414,1,0.0335,130.04,4,0.342,Sowulo,Wulfwiga,8.0
0.00141,https://api.spotify.com/v1/audio-analysis/67lTcyZnBnkZVnU8KcBEnl,0.46,113752,0.949,67lTcyZnBnkZVnU8KcBEnl,0.304,7,0.234,-5.59,1,0.084,146.051,4,0.214,The OBGMs,Outsah,1.0
0.0177,https://api.spotify.com/v1/audio-analysis/6wqJeItl3Vc3az4ZicSQAB,0.291,278600,0.974,6wqJeItl3Vc3az4ZicSQAB,5.44e-06,6,0.886,-2.997,0,0.171,134.724,4,0.348,Slipknot,Before I Forget,8.0
0.00185,https://api.spotify.com/v1/audio-analysis/0kquzTsZG4m9qmLJaPSY9U,0.533,253960,0.924,0kquzTsZG4m9qmLJaPSY9U,0.185,6,0.373,-11.679,0,0.0721,128.548,4,0.371,Primus,Tommy The Cat,10.0
0.713,https://api.spotify.com/v1/audio-analysis/0iOZM63lendWRTTeKhZBSC,0.606,244027,0.457,0iOZM63lendWRTTeKhZBSC,2.53e-05,6,0.0747,-14.035,0,0.0497,92.033,4,0.813,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",0.0
9.53e-05,https://api.spotify.com/v1/audio-analysis/2zpbO4F2GZKdM3Fq4ZDW9Q,0.548,193220,0.965,2zpbO4F2GZKdM3Fq4ZDW9Q,0.000143,3,0.369,-3.079,0,0.0764,118.077,4,0.462,Execution Day,ESCAPE,8.0
0.000784,https://api.spotify.com/v1/audio-analysis/3ZQK3zrHOHFZtgvIL6W2eW,0.635,324667,0.877,3ZQK3zrHOHFZtgvIL6W2eW,0.104,10,0.459,-8.546,0,0.0444,149.959,4,0.921,Bloc Party,Banquet - Phones Disco Edit,1.0
0.000784,https://api.spotify.com/v1/audio-analysis/3ZQK3zrHOHFZtgvIL6W2eW,0.635,324667,0.877,3ZQK3zrHOHFZtgvIL6W2eW,0.104,10,0.459,-8.546,0,0.0444,149.959,4,0.921,Bloc Party,Banquet - Phones Disco Edit,6.0
0.000784,https://api.spotify.com/v1/audio-analysis/3ZQK3zrHOHFZtgvIL6W2eW,0.635,324667,0.877,3ZQK3zrHOHFZtgvIL6W2eW,0.104,10,0.459,-8.546,0,0.0444,149.959,4,0.921,Bloc Party,Banquet - Phones Disco Edit,1.0
0.000784,https://api.spotify.com/v1/audio-analysis/3ZQK3zrHOHFZtgvIL6W2eW,0.635,324667,0.877,3ZQK3zrHOHFZtgvIL6W2eW,0.104,10,0.459,-8.546,0,0.0444,149.959,4,0.921,Bloc Party,Banquet - Phones Disco Edit,6.0
0.622,https://api.spotify.com/v1/audio-analysis/4NTCu9EVfNrVKD24vHMnig,0.409,257802,0.377,4NTCu9EVfNrVKD24vHMnig,0.000205,0,0.107,-13.552,1,0.0346,156.291,4,0.513,Arik Einstein,Sa Leat,10.0
0.0288,https://api.spotify.com/v1/audio-analysis/0atNheZuMnQDtTnJOzd96N,0.504,318694,0.607,0atNheZuMnQDtTnJOzd96N,0.342,7,0.112,-8.561,1,0.033,101.031,4,0.0366,IDLES,A Hymn,6.0
0.000248,https://api.spotify.com/v1/audio-analysis/1z3LsJRCvln5qO5TOLduQM,0.378,216133,0.986,1z3LsJRCvln5qO5TOLduQM,0.0,8,0.0833,-2.769,1,0.0832,94.458,4,0.492,Bullet For My Valentine,Hand Of Blood,10.0
3.52e-05,https://api.spotify.com/v1/audio-analysis/72keEkoiv1LfF83ZImJd4g,0.365,191974,0.957,72keEkoiv1LfF83ZImJd4g,2.11e-05,10,0.291,-2.949,0,0.078,98.625,4,0.512,Evildead,The Descending,8.0
0.00021,https://api.spotify.com/v1/audio-analysis/3aGJh99PnLzgWZ3WLoWKIZ,0.439,170323,0.945,3aGJh99PnLzgWZ3WLoWKIZ,0.013,4,0.4,-4.881,1,0.107,155.027,4,0.536,Crashing Atlas,Kerosene,10.0
0.854,https://api.spotify.com/v1/audio-analysis/1PohdWJ1WMBL82q4GBeFN6,0.478,249667,0.344,1PohdWJ1WMBL82q4GBeFN6,1.87e-05,3,0.818,-11.238,1,0.0363,128.286,4,0.27,Elton John,Your Song - Live At Madison Square Garden,9.0
7.36e-06,https://api.spotify.com/v1/audio-analysis/27Cw8b0P7MylyOAtr2Y35E,0.491,243520,0.89,27Cw8b0P7MylyOAtr2Y35E,0.104,10,0.25,-7.115,0,0.0433,137.989,1,0.555,Headcharger,Death Sound,10.0
0.546,https://api.spotify.com/v1/audio-analysis/0PNt5WTw092eED0ru9SuIp,0.613,360667,0.441,0PNt5WTw092eED0ru9SuIp,0.0132,5,0.0869,-11.999,1,0.0309,87.573,4,0.525,Dire Straits,Romeo And Juliet,10.0
0.0748,https://api.spotify.com/v1/audio-analysis/3A4Z8GPXfGEgR5s7gfnpV2,0.847,138043,0.654,3A4Z8GPXfGEgR5s7gfnpV2,0.0656,3,0.128,-5.431,0,0.0378,119.955,4,0.875,UNSECRET,Love It,9.0
