acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,class
0.00052,0.173,226427,0.872,0.0353,7,0.324,-4.39,0,0.0533,149.361,4,0.39,1.0
0.00052,0.173,226427,0.872,0.0353,7,0.324,-4.39,0,0.0533,149.361,4,0.39,10.0
0.422,0.42,246973,0.599,0.0,3,0.159,-6.188,1,0.0291,82.336,4,0.299,10.0
0.00112,0.466,320400,0.965,0.0565,1,0.247,-3.29,1,0.211,99.971,4,0.0591,8.0
0.266,0.91,236588,0.736,0.0811,5,0.0759,-3.517,1,0.0495,121.985,4,0.938,6.0
0.238,0.737,183747,0.907,2.64e-05,8,0.0962,-2.982,1,0.131,119.916,4,0.563,9.0
4.34e-05,0.51,265133,0.83,0.21,4,0.0806,-4.586,0,0.0863,164.175,4,0.483,8.0
0.00651,0.643,224427,0.913,0.0017,8,0.0427,-4.538,1,0.0351,112.988,4,0.449,10.0
0.00651,0.643,224427,0.913,0.0017,8,0.0427,-4.538,1,0.0351,112.988,4,0.449,2.0
0.00651,0.643,224427,0.913,0.0017,8,0.0427,-4.538,1,0.0351,112.988,4,0.449,10.0
0.00651,0.643,224427,0.913,0.0017,8,0.0427,-4.538,1,0.0351,112.988,4,0.449,2.0
2.6e-05,0.468,287933,0.977,0.824,9,0.158,-4.839,0,0.109,124.917,4,0.0898,8.0
0.983,0.434,347533,0.109,0.000376,1,0.114,-15.279,1,0.0355,93.659,4,0.25,2.0
0.000665,0.29,351623,0.955,0.00104,4,0.131,-5.943,0,0.322,170.149,4,0.112,8.0
0.000326,0.511,270693,0.993,8.32e-06,1,0.288,-3.341,1,0.131,129.986,5,0.322,8.0
0.946,0.521,352357,0.28,0.943,1,0.112,-16.645,1,0.0362,141.96,1,0.307,6.0
0.159,0.726,197895,0.548,0.126,9,0.612,-10.048,0,0.0366,113.986,4,0.579,6.0
0.0133,0.95,184635,0.693,0.0,9,0.173,-3.424,1,0.0898,130.02,4,0.891,9.0
0.000883,0.444,210316,0.741,1.54e-06,2,0.0895,-5.391,0,0.0379,95.089,4,0.257,10.0
0.989,0.376,199221,0.0843,0.949,1,0.191,-14.414,1,0.0467,94.195,4,0.172,7.0
0.284,0.282,297613,0.473,0.749,6,0.107,-9.029,0,0.0318,105.179,4,0.046,6.0
0.478,0.523,243507,0.854,0.000939,9,0.271,-8.27,1,0.0954,146.688,4,0.83,6.0
0.478,0.523,243507,0.854,0.000939,9,0.271,-8.27,1,0.0954,146.688,4,0.83,1.0
0.478,0.523,243507,0.854,0.000939,9,0.271,-8.27,1,0.0954,146.688,4,0.83,6.0
0.478,0.523,243507,0.854,0.000939,9,0.271,-8.27,1,0.0954,146.688,4,0.83,1.0
0.972,0.811,331035,0.157,0.95,11,0.108,-16.566,1,0.0428,116.014,4,0.559,6.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,1.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,6.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,10.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,1.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,6.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,10.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,1.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,6.0
0.00323,0.357,137143,0.94,2.28e-05,6,0.206,-2.74,0,0.158,174.978,3,0.444,10.0
0.389,0.341,301304,0.473,3.83e-05,9,0.273,-7.097,1,0.0339,132.764,4,0.2,2.0
0.843,0.386,200000,0.475,0.000106,0,0.355,-8.254,0,0.0265,106.538,3,0.391,2.0
0.00592,0.609,215035,0.659,0.000292,2,0.161,-7.218,1,0.0442,80.996,4,0.522,10.0
0.163,0.53,224034,0.55,2.21e-06,2,0.252,-6.907,1,0.0249,97.334,4,0.492,1.0
0.000396,0.472,358893,0.848,0.216,6,0.146,-5.975,0,0.0498,134.999,4,0.234,8.0
0.000756,0.64,216576,0.874,0.0,7,0.0811,-4.966,1,0.0367,114.992,4,0.426,8.0
0.181,0.727,177856,0.832,0.0,9,0.0615,-4.327,0,0.0366,127.035,4,0.213,9.0
0.0424,0.782,166154,0.708,0.0,5,0.0792,-5.228,0,0.297,129.975,4,0.774,5.0
0.165,0.727,194120,0.834,0.0,2,0.105,-5.851,1,0.0496,131.7,4,0.816,10.0
0.811,0.618,271600,0.155,3.3e-05,2,0.077,-17.031,1,0.0799,105.325,3,0.305,6.0
0.000664,0.411,164191,0.889,0.0,0,0.139,-4.224,0,0.155,196.163,4,0.589,10.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,6.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,1.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,10.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,6.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,1.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,10.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,6.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,1.0
0.105,0.593,138360,0.804,2.22e-06,7,0.047,-5.497,1,0.0319,148.959,4,0.962,10.0
0.00612,0.64,211360,0.818,0.751,11,0.0989,-5.76,0,0.0312,115.996,4,0.644,6.0
0.365,0.705,164107,0.515,0.0,4,0.389,-9.343,1,0.0337,112.035,4,0.803,10.0
0.281,0.312,320227,0.411,0.0111,2,0.066,-16.816,0,0.0568,93.57,4,0.287,10.0
0.000104,0.26,246227,0.997,0.33,7,0.338,-5.629,1,0.108,174.952,4,0.0352,8.0
0.748,0.371,227093,0.268,0.0517,1,0.104,-10.506,1,0.0281,102.617,3,0.165,10.0
0.06,0.681,126504,0.765,0.0,5,0.367,-4.574,1,0.0352,92.534,4,0.185,5.0
0.0014,0.253,291053,0.565,0.000225,1,0.272,-6.116,1,0.0368,179.492,4,0.127,10.0
0.537,0.793,236933,0.805,0.122,0,0.0952,-6.554,1,0.231,177.826,4,0.659,5.0
0.00307,0.482,148870,0.513,0.928,5,0.106,-8.54,0,0.0315,146.218,4,0.16,6.0
0.244,0.332,250191,0.67,0.000675,6,0.393,-8.706,0,0.0633,89.487,4,0.461,9.0
0.0471,0.628,215400,0.907,0.0579,4,0.0635,-6.047,1,0.0412,118.724,4,0.954,6.0
0.105,0.625,235427,0.848,0.0,2,0.23,-4.008,1,0.0314,137.993,4,0.716,4.0
0.532,0.686,144187,0.622,0.0,2,0.0511,-7.31,1,0.0857,163.245,4,0.982,4.0
0.15,0.7,207797,0.676,0.0,8,0.106,-8.74,1,0.372,92.597,4,0.684,5.0
0.127,0.492,215173,0.823,0.0,6,0.0523,-8.526,1,0.0297,94.342,4,0.702,4.0
0.0849,0.848,154009,0.651,0.00139,9,0.138,-8.465,1,0.0657,88.818,4,0.844,2.0
0.0591,0.725,136786,0.493,0.0193,9,0.152,-8.844,0,0.238,84.019,4,0.639,5.0
0.31,0.751,151999,0.857,0.0,1,0.0801,-4.385,0,0.0752,104.984,4,0.501,9.0
0.982,0.582,200813,0.0851,0.00118,5,0.11,-15.513,1,0.0303,92.099,4,0.393,10.0
0.432,0.313,362653,0.87,0.0191,1,0.116,-6.613,0,0.114,92.685,4,0.117,9.0
0.0133,0.469,180677,0.85,5.47e-05,6,0.148,-3.865,0,0.124,146.97,4,0.435,8.0
0.369,0.5,197597,0.764,0.00193,9,0.319,-7.569,1,0.0407,85.981,4,0.683,1.0
0.00706,0.455,127627,0.918,0.0399,4,0.278,-8.666,1,0.0527,192.586,4,0.97,10.0
0.000222,0.437,244359,0.8,0.0582,8,0.0814,-5.296,1,0.0327,164.073,4,0.292,10.0
0.972,0.413,308187,0.216,0.933,7,0.366,-18.276,0,0.0323,121.925,4,0.12,7.0
0.0261,0.513,238013,0.689,0.0205,0,0.404,-6.497,1,0.0338,98.4,4,0.794,2.0
0.779,0.712,210107,0.298,0.0,7,0.115,-8.362,1,0.0404,125.017,4,0.566,0.0
0.0189,0.467,501010,0.965,0.198,7,0.979,-7.451,1,0.105,106.17,4,0.441,2.0
0.129,0.582,180930,0.537,0.0,0,0.0749,-9.229,1,0.619,82.103,4,0.771,5.0
0.00923,0.326,314522,0.813,0.000151,2,0.127,-5.938,1,0.1,136.78,4,0.202,10.0
0.00101,0.33,285907,0.532,0.709,2,0.101,-11.764,1,0.0263,93.512,4,0.218,10.0
0.00101,0.33,285907,0.532,0.709,2,0.101,-11.764,1,0.0263,93.512,4,0.218,6.0
0.00101,0.33,285907,0.532,0.709,2,0.101,-11.764,1,0.0263,93.512,4,0.218,10.0
0.00101,0.33,285907,0.532,0.709,2,0.101,-11.764,1,0.0263,93.512,4,0.218,6.0
1.08e-05,0.275,218427,0.947,0.00968,0,0.124,-6.696,1,0.0835,107.1,3,0.0835,8.0
0.087,0.8,149725,0.832,0.0,0,0.322,-5.497,1,0.266,106.983,4,0.736,5.0
0.85,0.596,186493,0.66,0.000392,3,0.371,-6.083,1,0.0309,126.195,4,0.894,3.0
0.0352,0.534,237467,0.577,0.0103,11,0.0981,-10.774,0,0.0387,83.973,4,0.218,10.0
3.02e-05,0.434,232939,0.956,0.000252,8,0.119,-4.888,1,0.141,159.977,4,0.174,8.0
0.0634,0.573,171267,0.786,0.212,7,0.117,-4.354,1,0.0352,110.289,4,0.612,9.0
2.54e-05,0.506,334921,0.88,0.00127,4,0.09,-6.156,0,0.0374,130.029,4,0.034,8.0
0.0221,0.604,220347,0.481,0.00147,8,0.122,-11.443,1,0.051,82.481,4,0.158,1.0
0.294,0.631,202114,0.742,0.0,7,0.148,-4.784,1,0.0949,149.909,4,0.474,9.0
0.00601,0.805,231227,0.684,0.0781,11,0.12,-8.304,0,0.0295,130.042,4,0.962,2.0
0.00601,0.805,231227,0.684,0.0781,11,0.12,-8.304,0,0.0295,130.042,4,0.962,10.0
0.00601,0.805,231227,0.684,0.0781,11,0.12,-8.304,0,0.0295,130.042,4,0.962,2.0
0.00601,0.805,231227,0.684,0.0781,11,0.12,-8.304,0,0.0295,130.042,4,0.962,10.0
0.237,0.606,148083,0.63,0.0,5,0.149,-7.867,0,0.0603,74.982,4,0.707,9.0
0.237,0.606,148083,0.63,0.0,5,0.149,-7.867,0,0.0603,74.982,4,0.707,6.0
0.237,0.606,148083,0.63,0.0,5,0.149,-7.867,0,0.0603,74.982,4,0.707,9.0
0.237,0.606,148083,0.63,0.0,5,0.149,-7.867,0,0.0603,74.982,4,0.707,6.0
0.0136,0.77,249475,0.58,0.0,4,0.111,-6.371,1,0.0461,115.98,4,0.202,5.0
0.993,0.41,320000,0.0123,0.9,0,0.0871,-29.161,0,0.0419,119.505,4,0.0355,1.0
0.752,0.589,416157,0.358,0.749,9,0.107,-9.943,0,0.0348,117.011,4,0.1,8.0
0.273,0.696,167289,0.488,0.0,3,0.594,-8.398,1,0.0489,140.181,4,0.425,9.0
0.0014,0.458,248147,0.931,0.000105,6,0.135,-3.806,0,0.111,84.954,4,0.695,10.0
0.885,0.601,193513,0.0371,0.578,2,0.0991,-25.963,0,0.0399,112.603,4,0.121,7.0
0.427,0.854,162147,0.628,0.0,11,0.15,-6.359,0,0.13,99.972,4,0.619,5.0
0.455,0.604,257430,0.462,0.00109,7,0.0801,-9.875,0,0.0394,86.025,4,0.565,10.0
0.0299,0.512,251266,0.813,0.0,6,0.0765,-5.294,0,0.0428,108.798,4,0.597,6.0
0.0272,0.513,201347,0.811,0.0,3,0.0855,-3.391,1,0.0348,86.012,4,0.323,10.0
0.262,0.298,218667,0.618,0.00779,7,0.112,-9.129,0,0.0338,171.174,4,0.32,2.0
0.115,0.865,159547,0.457,0.0,10,0.6,-7.542,0,0.0715,106.872,4,0.733,9.0
0.0426,0.529,252133,0.841,0.0136,11,0.144,-4.724,0,0.0301,111.997,4,0.725,1.0
0.0426,0.529,252133,0.841,0.0136,11,0.144,-4.724,0,0.0301,111.997,4,0.725,6.0
0.0426,0.529,252133,0.841,0.0136,11,0.144,-4.724,0,0.0301,111.997,4,0.725,1.0
0.0426,0.529,252133,0.841,0.0136,11,0.144,-4.724,0,0.0301,111.997,4,0.725,6.0
0.251,0.74,218507,0.958,5.84e-06,10,0.213,-2.236,1,0.154,104.069,4,0.83,10.0
0.251,0.74,218507,0.958,5.84e-06,10,0.213,-2.236,1,0.154,104.069,4,0.83,2.0
0.251,0.74,218507,0.958,5.84e-06,10,0.213,-2.236,1,0.154,104.069,4,0.83,10.0
0.251,0.74,218507,0.958,5.84e-06,10,0.213,-2.236,1,0.154,104.069,4,0.83,2.0
0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,9.0
0.404,0.508,239220,0.65,0.349,9,0.0664,-9.123,1,0.0286,99.925,4,0.173,0.0
0.00278,0.424,184707,0.57,0.709,4,0.311,-7.031,0,0.159,180.043,1,0.495,10.0
0.0546,0.594,589307,0.639,0.111,7,0.112,-12.519,1,0.0346,124.997,4,0.218,10.0
0.0385,0.364,154976,0.911,0.000277,10,0.204,-7.905,0,0.0419,102.666,4,0.68,10.0
0.00924,0.586,316133,0.927,1.85e-06,11,0.344,-4.077,0,0.194,73.023,4,0.528,5.0
0.00371,0.558,238880,0.747,0.0,9,0.142,-6.07,1,0.0319,127.102,4,0.558,10.0
0.8,0.56,196200,0.307,3.05e-05,1,0.128,-10.425,0,0.0322,125.07,4,0.226,6.0
0.0377,0.46,366187,0.601,0.715,6,0.0954,-5.486,0,0.0304,136.912,4,0.247,10.0
0.634,0.521,248827,0.277,7.07e-05,11,0.103,-10.34,1,0.0356,115.01,4,0.13,1.0
0.634,0.521,248827,0.277,7.07e-05,11,0.103,-10.34,1,0.0356,115.01,4,0.13,6.0
0.634,0.521,248827,0.277,7.07e-05,11,0.103,-10.34,1,0.0356,115.01,4,0.13,1.0
0.634,0.521,248827,0.277,7.07e-05,11,0.103,-10.34,1,0.0356,115.01,4,0.13,6.0
0.0352,0.794,192888,0.742,0.00768,5,0.124,-6.497,0,0.103,100.002,4,0.657,9.0
0.0251,0.525,206550,0.897,0.765,2,0.131,-7.373,1,0.0389,121.427,4,0.88,10.0
0.135,0.616,242488,0.461,0.00312,9,0.124,-10.313,1,0.0263,109.985,4,0.333,1.0
0.156,0.365,264000,0.309,1.87e-06,9,0.0642,-12.458,0,0.0888,176.19,3,0.531,1.0
0.00277,0.546,208109,0.841,0.0,4,0.776,-6.009,1,0.394,119.941,4,0.417,1.0
0.0593,0.652,176849,0.651,0.203,11,0.108,-7.578,1,0.0801,94.982,4,0.416,6.0
0.00954,0.699,134118,0.662,0.814,8,0.107,-6.464,1,0.0364,101.997,4,0.224,0.0
0.036,0.585,206216,0.891,0.0,9,0.0671,-4.431,1,0.176,162.096,4,0.727,10.0
8.66e-05,0.442,176547,0.957,0.734,7,0.108,-5.12,1,0.0584,95.006,4,0.374,10.0
0.00127,0.687,203913,0.898,0.000444,4,0.0743,-3.926,0,0.0464,100.014,4,0.436,10.0
0.839,0.543,399360,0.442,0.39,8,0.148,-12.003,1,0.0259,110.036,4,0.388,0.0
0.0245,0.664,372867,0.848,0.000127,11,0.172,-4.51,0,0.0322,104.998,4,0.502,6.0
0.0298,0.368,192960,0.887,0.0,7,0.118,-6.229,1,0.0661,143.782,4,0.575,6.0
0.000162,0.577,269867,0.919,0.0543,0,0.161,-7.437,1,0.0428,125.062,4,0.432,8.0
0.00341,0.572,259667,0.857,0.0146,4,0.155,-9.845,0,0.037,133.893,4,0.671,6.0
0.842,0.462,267065,0.248,2.29e-05,5,0.0723,-13.261,0,0.0306,106.439,3,0.116,6.0
0.0853,0.573,339506,0.867,0.0,5,0.38,-2.876,0,0.168,74.861,4,0.231,5.0
0.0853,0.573,339506,0.867,0.0,5,0.38,-2.876,0,0.168,74.861,4,0.231,9.0
0.0853,0.573,339506,0.867,0.0,5,0.38,-2.876,0,0.168,74.861,4,0.231,5.0
0.0853,0.573,339506,0.867,0.0,5,0.38,-2.876,0,0.168,74.861,4,0.231,9.0
0.000868,0.694,228028,0.831,0.395,1,0.653,-7.963,1,0.0448,101.989,4,0.101,6.0
0.783,0.608,207307,0.458,0.0485,8,0.125,-9.11,1,0.0456,156.088,4,0.3,2.0
0.596,0.531,235175,0.0282,0.314,8,0.114,-20.689,1,0.0337,94.739,4,0.157,7.0
0.000508,0.556,251373,0.753,0.0244,4,0.0926,-7.7,0,0.0464,134.859,4,0.391,10.0
0.388,0.692,199667,0.799,0.0,1,0.301,-7.924,1,0.164,97.978,4,0.549,1.0
0.388,0.692,199667,0.799,0.0,1,0.301,-7.924,1,0.164,97.978,4,0.549,6.0
0.388,0.692,199667,0.799,0.0,1,0.301,-7.924,1,0.164,97.978,4,0.549,1.0
0.388,0.692,199667,0.799,0.0,1,0.301,-7.924,1,0.164,97.978,4,0.549,6.0
0.579,0.391,232476,0.612,1.86e-06,8,0.103,-8.569,0,0.134,80.751,4,0.515,5.0
0.688,0.351,222283,0.293,0.0101,5,0.111,-11.491,0,0.029,146.868,4,0.211,0.0
0.000285,0.458,211430,0.99,0.000893,8,0.454,-3.717,1,0.183,166.904,4,0.46,8.0
0.000285,0.458,211430,0.99,0.000893,8,0.454,-3.717,1,0.183,166.904,4,0.46,10.0
0.000285,0.458,211430,0.99,0.000893,8,0.454,-3.717,1,0.183,166.904,4,0.46,8.0
0.000285,0.458,211430,0.99,0.000893,8,0.454,-3.717,1,0.183,166.904,4,0.46,10.0
0.241,0.357,371093,0.895,4.92e-06,7,0.878,-4.055,1,0.0427,108.918,4,0.647,10.0
0.662,0.592,178760,0.745,0.00013,0,0.245,-8.249,1,0.0719,138.002,4,0.93,10.0
0.00553,0.599,252973,0.911,0.00439,6,0.561,-5.715,0,0.0367,121.911,4,0.382,9.0
0.00378,0.595,307076,0.714,0.405,7,0.242,-8.9,1,0.0277,128.011,4,0.399,1.0
0.089,0.432,199206,0.588,0.00794,10,0.19,-11.736,1,0.0512,171.909,4,0.378,6.0
0.0455,0.501,138707,0.813,4.75e-05,11,0.131,-8.192,1,0.0639,136.59,4,0.495,10.0
0.0455,0.501,138707,0.813,4.75e-05,11,0.131,-8.192,1,0.0639,136.59,4,0.495,6.0
0.0455,0.501,138707,0.813,4.75e-05,11,0.131,-8.192,1,0.0639,136.59,4,0.495,10.0
0.0455,0.501,138707,0.813,4.75e-05,11,0.131,-8.192,1,0.0639,136.59,4,0.495,6.0
0.261,0.853,205600,0.721,0.0,8,0.0867,-7.227,1,0.26,120.059,4,0.623,2.0
0.0483,0.685,164000,0.738,0.928,0,0.0714,-7.293,0,0.0425,112.481,4,0.663,6.0
0.303,0.43,311760,0.757,0.732,2,0.158,-7.973,0,0.0514,132.019,4,0.288,8.0
0.0888,0.698,141333,0.774,0.00297,7,0.117,-5.144,1,0.0654,90.033,4,0.53,2.0
5.38e-05,0.352,169800,0.936,0.000242,7,0.0851,-5.135,1,0.177,199.988,4,0.473,8.0
0.0148,0.385,133947,0.944,3.75e-05,9,0.16,-3.819,1,0.0946,153.68,4,0.717,10.0
0.00685,0.671,288000,0.748,0.00367,7,0.104,-9.591,0,0.059,105.008,4,0.0794,6.0
0.000358,0.354,282493,0.906,5.83e-06,8,0.917,-7.683,1,0.0951,149.901,1,0.303,8.0
0.344,0.653,288640,0.573,0.297,5,0.0783,-10.629,0,0.0352,96.01,4,0.711,1.0
0.00143,0.444,245573,0.981,0.000443,0,0.345,-2.277,0,0.0548,124.019,4,0.4,10.0
0.535,0.433,249400,0.288,0.000169,6,0.105,-10.801,0,0.0296,136.939,3,0.131,10.0
0.658,0.449,186987,0.313,0.0,2,0.116,-10.328,1,0.0272,157.864,3,0.211,9.0
0.964,0.585,317681,0.131,0.923,5,0.113,-21.178,1,0.0341,76.121,4,0.285,7.0
0.224,0.688,216794,0.462,0.217,0,0.0987,-13.723,1,0.032,114.036,4,0.35,6.0
0.224,0.688,216794,0.462,0.217,0,0.0987,-13.723,1,0.032,114.036,4,0.35,1.0
0.224,0.688,216794,0.462,0.217,0,0.0987,-13.723,1,0.032,114.036,4,0.35,6.0
0.224,0.688,216794,0.462,0.217,0,0.0987,-13.723,1,0.032,114.036,4,0.35,1.0
0.388,0.646,221575,0.517,0.0,3,0.11,-8.991,1,0.341,97.818,4,0.501,5.0
4.8e-05,0.41,223208,0.971,0.00116,8,0.164,-4.908,1,0.0761,195.469,4,0.539,10.0
0.0845,0.441,179792,0.651,0.0,6,0.164,-6.938,1,0.0398,175.924,4,0.383,9.0
0.871,0.112,922218,0.404,0.138,7,0.345,-13.954,0,0.0414,74.13,4,0.066,8.0
0.0611,0.574,231987,0.833,0.0,8,0.105,-6.239,0,0.0563,86.008,4,0.574,10.0
2.68e-05,0.479,252933,0.979,0.426,2,0.318,-3.362,1,0.102,108.376,4,0.495,8.0
0.181,0.705,378192,0.804,0.262,1,0.0951,-10.024,1,0.0815,115.008,4,0.319,1.0
0.102,0.208,346387,0.564,0.925,8,0.0871,-14.699,0,0.197,96.774,4,0.299,1.0
0.000289,0.217,311107,0.905,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,0.236,10.0
0.0917,0.51,242507,0.802,0.0136,5,0.109,-4.903,1,0.0561,185.927,4,0.24,10.0
0.000156,0.304,175413,0.968,0.524,0,0.156,-1.509,1,0.17,159.457,4,0.352,8.0
0.000124,0.384,230920,0.874,0.0,5,0.245,-2.533,1,0.0378,95.055,4,0.267,10.0
2.26e-05,0.261,312271,0.935,7.11e-05,1,0.0743,-10.595,1,0.109,143.92,4,0.221,8.0
0.139,0.616,166000,0.539,0.196,7,0.096,-9.339,1,0.0283,75.486,4,0.831,10.0
0.302,0.589,176733,0.274,0.000829,2,0.107,-12.442,1,0.031,95.666,4,0.23,1.0
0.114,0.463,256861,0.638,0.306,7,0.289,-10.456,1,0.0359,102.063,4,0.144,10.0
0.0438,0.449,264307,0.936,5.11e-06,2,0.246,-5.554,1,0.185,189.771,4,0.458,10.0
0.138,0.73,228093,0.769,0.0,8,0.0473,-5.114,1,0.0298,104.948,4,0.507,9.0
0.644,0.561,267253,0.337,8.79e-05,8,0.67,-9.272,1,0.0284,109.373,4,0.273,10.0
3.21e-06,0.409,344600,0.788,0.734,7,0.526,-5.209,0,0.0316,146.005,4,0.324,8.0
0.134,0.569,317187,0.668,0.00408,9,0.0855,-6.109,0,0.0266,83.015,4,0.714,10.0
0.155,0.523,214867,0.626,0.0,0,0.0869,-9.425,1,0.0523,134.127,4,0.917,4.0
0.000731,0.336,199513,0.947,0.174,5,0.917,-2.247,0,0.0669,150.054,4,0.205,10.0
0.748,0.71,258467,0.339,0.891,8,0.143,-15.283,0,0.0389,141.989,4,0.615,7.0
0.0393,0.535,320267,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495,5.0
0.017,0.511,185693,0.686,0.00265,1,0.119,-5.02,0,0.0278,110.509,4,0.309,2.0
0.487,0.857,156149,0.545,0.0152,4,0.337,-7.3,0,0.472,107.038,4,0.57,9.0
3.17e-05,0.48,263587,0.988,0.00432,11,0.389,-3.229,0,0.0838,124.041,4,0.252,8.0
0.754,0.766,359693,0.902,1.94e-06,6,0.183,-6.36,1,0.0973,95.883,4,0.958,5.0
0.0422,0.542,159651,0.763,0.000754,1,0.662,-5.613,1,0.0915,114.902,4,0.377,6.0
0.000504,0.743,218505,0.697,0.0126,11,0.106,-6.079,0,0.0276,103.642,4,0.585,10.0
0.107,0.43,183293,0.888,0.918,11,0.107,-7.5,0,0.0398,88.834,4,0.529,10.0
0.181,0.535,296573,0.426,0.0211,4,0.273,-13.536,0,0.0507,96.929,4,0.631,10.0
0.084,0.797,143793,0.625,0.0,8,0.222,-4.893,1,0.0518,145.008,4,0.883,6.0
0.000227,0.429,191360,0.978,6.81e-06,11,0.0583,-4.88,1,0.126,121.651,4,0.43,8.0
0.331,0.329,290800,0.887,0.82,6,0.085,-5.06,0,0.0516,156.898,4,0.565,2.0
0.002,0.413,241533,0.884,0.000736,0,0.152,-3.516,1,0.0459,175.148,4,0.443,6.0
0.0754,0.893,156432,0.565,0.0,1,0.0375,-4.74,1,0.268,81.009,4,0.808,5.0
0.0754,0.893,156432,0.565,0.0,1,0.0375,-4.74,1,0.268,81.009,4,0.808,9.0
0.0754,0.893,156432,0.565,0.0,1,0.0375,-4.74,1,0.268,81.009,4,0.808,5.0
0.0754,0.893,156432,0.565,0.0,1,0.0375,-4.74,1,0.268,81.009,4,0.808,9.0
0.0744,0.78,161133,0.869,0.004,9,0.0621,-7.255,1,0.0517,157.902,4,0.957,10.0
1.89e-05,0.287,325613,0.792,0.0409,9,0.0607,-9.601,1,0.151,137.15,4,0.343,8.0
0.0302,0.649,294384,0.929,0.77,3,0.339,-13.082,1,0.0439,131.711,4,0.517,8.0
0.357,0.535,158520,0.606,0.000142,9,0.194,-8.637,0,0.0713,176.79,3,0.368,9.0
5.11e-06,0.225,252253,0.816,0.584,0,0.127,-3.495,0,0.0396,77.289,4,0.303,10.0
0.00424,0.521,145760,0.782,0.0102,2,0.106,-4.942,1,0.0349,126.254,4,0.641,10.0
0.834,0.384,237709,0.297,0.0,10,0.0876,-6.773,0,0.0428,82.284,4,0.471,9.0
2.16e-05,0.382,221535,0.959,0.0294,2,0.37,-3.131,1,0.105,170.116,4,0.0569,8.0
0.0698,0.792,226200,0.964,0.0,1,0.302,-5.405,1,0.154,99.771,4,0.621,9.0
0.159,0.689,238320,0.494,0.046,3,0.0935,-17.853,0,0.0631,111.334,4,0.771,2.0
0.0307,0.871,193373,0.61,0.000203,7,0.0674,-7.565,1,0.239,134.507,4,0.788,1.0
0.0307,0.871,193373,0.61,0.000203,7,0.0674,-7.565,1,0.239,134.507,4,0.788,6.0
0.0307,0.871,193373,0.61,0.000203,7,0.0674,-7.565,1,0.239,134.507,4,0.788,1.0
0.0307,0.871,193373,0.61,0.000203,7,0.0674,-7.565,1,0.239,134.507,4,0.788,6.0
0.299,0.676,221973,0.604,0.587,4,0.13,-11.483,1,0.186,151.174,4,0.813,2.0
0.0882,0.657,291907,0.658,0.000131,7,0.136,-8.187,1,0.0258,116.817,4,0.827,10.0
0.146,0.752,178776,0.563,0.0,3,0.103,-8.066,0,0.209,145.05,4,0.551,9.0
0.146,0.752,178776,0.563,0.0,3,0.103,-8.066,0,0.209,145.05,4,0.551,5.0
0.146,0.752,178776,0.563,0.0,3,0.103,-8.066,0,0.209,145.05,4,0.551,9.0
0.146,0.752,178776,0.563,0.0,3,0.103,-8.066,0,0.209,145.05,4,0.551,5.0
0.00587,0.381,261267,0.918,0.000103,0,0.473,-3.104,1,0.0849,84.802,4,0.344,10.0
0.00967,0.594,172027,0.833,0.0,9,0.3,-4.311,0,0.0507,82.04,4,0.599,9.0
8.39e-05,0.527,329760,0.907,0.00755,8,0.0891,-5.772,1,0.0377,112.089,4,0.364,8.0
0.403,0.723,225267,0.739,0.0,0,0.365,-7.943,1,0.401,177.886,4,0.805,5.0
7.54e-05,0.629,217773,0.88,0.0332,2,0.064,-4.483,1,0.0371,121.008,4,0.454,10.0
